mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_mfcc4,mean_mfcc5,mean_mfcc6,mean_mfcc7,mean_mfcc8,mean_mfcc9,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc13,mean_zcr,mean_centroid,mean_RMSE,label
-225.0672455,42.15151978,-3.1096735,35.96089935,-7.75874567,-2.925042629,5.604252338,-3.070661306,-10.45804977,9.731324196,-17.08425331,7.942209244,-6.618439674,0.405436198,2603.684826,0.106321849,3
-330.4816895,30.50896454,-16.92427444,4.497285366,6.958608627,2.024519444,3.072715044,10.44086742,-3.108320951,4.462014198,-3.057285547,8.764874458,-3.944396019,0.591796875,3015.498388,0.046973791,1
-251.0837708,63.53297806,-44.27648163,12.02214909,1.016966462,8.871713638,-0.339722455,8.886183739,-0.338953108,10.63266087,-11.37713051,3.87857914,-5.967031479,0.262532552,2194.572774,0.051370334,2
-150.1956787,33.55255127,-32.40406418,13.8425684,-9.252981186,-9.615643501,2.08168292,-2.109549999,-8.423817635,17.25462723,-2.182750702,3.991089582,1.958066106,0.365397135,2668.812316,0.136939436,3
-573.307251,27.92154121,-76.21602631,8.738889694,-63.75609589,-3.354108334,20.69166565,45.45931244,55.95613861,-21.00589371,-38.95192337,-16.69457054,16.38045502,0.12109375,1655.572424,0.114057153,3
-508.7223816,102.7472534,-1.25978899,46.20363998,9.062494278,28.4784565,-17.27754211,7.434479237,-2.496850729,7.750497341,-7.844545364,8.735165596,4.220143318,0.111002604,1261.457617,0.009125586,2
-316.4681396,56.30682755,-21.22027016,53.11760712,-33.93744278,6.848458767,0.817193031,-27.63692665,2.704098225,13.46776867,-28.36533928,16.42753983,1.367870927,0.415852865,2617.485539,0.069218695,2
-143.0581665,35.36507416,-43.5280571,11.26802254,-14.6498251,-13.24333,-7.100000381,-3.069419384,-6.922648907,3.495055676,-12.99824429,-2.185267687,-1.502800822,0.31233724,2407.633508,0.190400332,3
-459.0743408,56.66222382,-14.18886662,0.660343707,11.39585972,14.13068008,6.248237133,5.756410122,11.0993433,19.41910553,0.322499156,7.4835186,0.862334371,0.209309896,2084.019802,0.009503284,2
-241.7639313,52.43618011,4.851468563,-1.400335312,2.463756561,23.16533279,-11.62941074,10.05313969,-5.513557434,2.467230558,0.821944654,3.084636927,-13.80311108,0.544921875,2743.486848,0.072158203,0
-284.1169128,11.06017303,-41.57745743,-24.87018776,-8.933336258,14.18683147,-18.04699135,13.70174026,-7.733726978,3.242905617,9.797574997,-0.188985601,-2.889451265,0.397135417,2788.128595,0.073979899,0
-234.3915405,43.06607437,0.735489726,-2.57649374,-0.169199154,1.096227646,-8.583209991,12.04157925,1.366067767,2.007081985,-4.647685528,-4.301549435,-3.351148844,0.600423177,2966.906718,0.056774866,1
-402.4818115,3.647841692,-27.85806656,-11.61995983,7.1562953,27.28503609,13.07614899,7.465976238,-18.73065567,13.83839798,26.63855362,9.754374504,-19.67729378,0.394726563,2796.659817,0.068174228,0
-349.5661316,21.38172531,9.559617996,-8.321284294,0.870572209,4.304406166,-5.074655056,9.405006409,-6.884146214,-3.967315197,-1.33308208,1.80697155,-2.345225334,0.681315104,3533.231377,0.028107125,1
-201.4564514,39.8285141,-12.66450977,47.36092758,-17.35593033,-1.724558234,0.73954004,-12.86533546,-0.757856548,8.459728241,-23.40651321,9.582457542,-11.3586359,0.401855469,2646.747531,0.14322497,3
-377.0655518,39.72410583,-24.61914825,28.97727966,-7.537724018,9.879489899,-10.4219923,-1.207605481,6.456953049,3.09921217,-7.640524387,0.642630517,-1.763649464,0.517252604,2679.985678,0.017841039,2
-499.2980347,78.54195404,-2.354223728,18.6987381,-10.94198608,-2.422606945,-16.56014442,0.334709942,-9.110621452,2.163755894,-19.06284714,0.722561121,-8.363992691,0.548177083,2017.496206,0.015385761,4
-254.2189789,11.3362484,-37.48252487,5.918121338,26.31665421,32.12271881,-33.85897827,-5.926873207,1.395804882,3.613179207,4.087406635,2.891848326,-6.745778084,0.302682977,2699.178779,0.104138874,0
-165.7291107,25.54233742,-34.73972702,-20.04832268,-8.709415436,1.270681858,-2.813442707,4.130402088,-15.38360977,-4.122187138,-8.276359558,-1.800643444,-1.889135718,0.325334821,2803.143989,0.137313664,0
-193.5286865,64.81329346,-32.43977737,-21.71577644,1.178616285,19.26476479,4.406041622,7.356648445,-2.960963011,1.283520699,-4.232234955,20.04718018,-5.645292282,0.319433594,2191.816089,0.131295159,0
-186.6460266,66.44380951,-25.79543114,-8.727270126,-3.261976242,8.39874649,-14.42754173,17.4946804,2.793143749,1.165885091,-10.58443642,2.191110373,-9.096468925,0.373697917,2195.854703,0.134372205,0
-240.4185638,11.94167805,-44.9456749,-14.46246529,4.797596455,14.91715717,-5.116375446,5.039428234,-10.31049633,3.800349951,11.56840229,3.176556587,-8.878770828,0.344140625,2872.4587,0.080970846,0
-187.39151,46.49106216,12.24340248,-10.07078552,0.938238621,4.947057724,-10.44133949,7.998574257,-8.232685089,-4.830546856,-1.394874692,2.284082651,-2.767139673,0.489257813,3012.150559,0.096676804,1
-407.9540405,66.74799347,-24.58266258,24.842556,-6.781960011,23.48761559,-8.466424942,16.09895134,0.013806657,5.105585575,5.747066021,-6.52682066,7.030890465,0.476888021,2398.558556,0.012454464,2
-449.1668701,101.4316406,-15.48250294,20.78870773,-8.657914162,-9.046751022,-3.242451668,-5.487519741,-8.233862877,4.213227272,-18.4887085,-9.612556458,-12.81298065,0.305664063,1567.793738,0.02179037,4
-443.8187866,87.97608948,-26.22518539,38.8190155,-5.959036827,23.4082222,-20.4172821,0.139878616,-8.900772095,10.48629379,-12.19057941,-0.636260986,-1.927390933,0.279622396,1796.679147,0.009908606,2
-437.3460083,91.43289185,25.36797714,13.3425312,0.6980533,-5.284304619,-6.577693462,-9.845145226,-18.89460373,-4.861968994,-20.7239399,-11.03465462,-14.60861778,0.197591146,1582.368843,0.027736625,4
-436.0243835,77.57341766,-25.67100525,25.38017082,-8.853935242,21.73999596,-11.65608788,11.26508522,-2.528755903,3.230182171,2.183337927,-7.57246685,7.138786316,0.486328125,2261.618515,0.009391704,2
-267.0110779,82.54411316,-26.5990715,21.74631119,-24.8125782,14.81703854,-12.55844879,15.93172073,-3.953173399,-2.588433981,3.442801237,1.298251271,1.674262881,0.251395089,1997.396409,0.045061953,1
-403.8874207,-4.889134884,-3.561133862,3.190778971,1.024641871,-0.150907069,4.421226025,-0.094702139,-1.002772212,11.38612366,-6.529213428,2.927196264,-7.931832314,0.506747159,3794.216784,0.01120155,3
-179.4184723,48.29542542,11.92839527,-3.088570595,12.56073666,7.272583008,-13.24113369,9.352933884,-4.019017696,0.396342158,-3.71019578,4.902372837,-12.73542118,0.685668945,2908.324781,0.139432669,1
-299.9084473,39.99108887,-29.33509254,-16.8924942,-13.78923702,-6.122698784,-9.826767921,5.397580624,-10.81691456,0.461954087,-3.10039854,3.57924962,-15.27336502,0.256184896,2383.502867,0.062558249,0
-473.8026428,136.4957275,11.85793686,38.31616592,-9.007590294,-3.046184063,-2.519494057,-17.48471069,-16.54680252,4.577327728,-19.25807571,0.668202043,-0.739570141,0.122558594,983.1913058,0.028350078,4
-282.2644043,60.28551483,-4.779536247,6.166446686,4.836753368,-7.17868185,-10.72267628,-11.60254002,-1.657568932,-5.264796257,-2.911775112,-8.898637772,-10.39306068,0.686523438,2524.20417,0.058778755,4
-181.1658783,38.4593277,-53.58167267,13.87232208,-31.45022202,-21.50504112,14.73610306,2.037169933,-22.15114975,17.84097672,-11.23720455,-4.224933147,10.03109264,0.338704427,2420.186186,0.178857714,3
-535.5294189,104.1372986,25.16474342,30.57083321,1.312178373,27.73214722,-3.870675087,14.34932518,8.495268822,10.44987488,4.411007881,10.13262272,5.168487549,0.095377604,1047.972845,0.012598778,2
-134.1440125,36.73706818,-2.718085527,6.829378605,9.612854004,9.611502647,-13.81672382,9.776679993,-4.45694685,-1.259392262,-6.318901539,5.228682518,-12.69016647,0.480329241,2880.23952,0.173198834,1
-417.806488,102.8331528,-31.21071053,21.32658577,-15.65458393,19.78852081,-29.31572723,0.808508039,-8.652003288,4.214099407,-17.63187027,5.310616493,4.106394768,0.269856771,1705.256808,0.013024405,2
-427.9989929,102.6899719,-56.69446182,-30.31086349,6.203413486,14.83972549,4.371510029,11.35621071,-0.657481194,2.755565643,6.020467281,10.82406902,0.890444338,0.1753125,1524.305774,0.027029848,0
-424.7110901,85.44139099,-18.78229141,34.1513443,-8.26351738,13.09908581,-17.4112072,3.161225557,-5.890390873,8.367502213,-6.432821274,2.71425271,4.210534573,0.262695313,1760.551718,0.015829988,2
-241.3140869,27.0323391,-19.81079292,-27.54090691,-26.59968948,15.27108002,-14.24087906,11.22491837,-6.944159031,-0.542788804,12.17038345,0.852978408,-3.620748758,0.41015625,2851.020796,0.103424735,0
-277.6651001,7.75638485,-28.2305336,-24.86471558,-5.418225765,25.72060585,5.060721874,-0.657678068,-15.27667522,-9.865885735,-8.270924568,19.17379951,-3.534085035,0.3078125,2796.008662,0.110905059,0
-357.9646301,73.66720581,-25.76704788,25.50566673,1.717538118,10.10580635,-4.328281879,-6.337928772,-4.406134129,3.357221842,-9.833240509,4.236487865,-3.598521948,0.243164063,2014.802251,0.016369708,2
-477.3865662,28.62038231,24.84746361,22.47434616,15.15191746,24.00285721,10.22661495,16.97830009,10.78958702,15.51143932,8.112034798,5.026570797,10.91660786,0.473470052,2483.895242,0.022288727,2
-343.4083252,62.55059052,-24.29322052,15.69898033,-2.521662235,3.693696976,-3.433372259,1.366034031,-6.993349075,7.189068794,-7.315566063,-0.927456379,-7.78503418,0.243977865,2204.54239,0.018603863,4
-139.4138641,51.75025558,-4.526341915,-13.13474178,-3.295567274,6.865402222,-10.95105934,16.08176613,-0.099528246,-0.172033578,3.783321857,9.779182434,-2.933809757,0.408761161,2758.198055,0.145446554,1
-517.9150391,46.6506424,26.88192177,38.68981552,16.87286568,28.43817329,12.90163803,18.22383308,11.45561695,14.9544611,3.076191425,8.1170578,3.504049301,0.149576823,1770.878718,0.011740965,2
-328.8582764,22.64660645,-16.598526,6.298496723,8.184456825,2.648131847,2.207365036,11.61569023,-1.592329741,1.576203704,0.846780777,6.073083878,-1.158908248,0.565429688,3186.246367,0.041437663,1
-192.3144379,20.79931068,-5.1002388,37.71956253,-19.10971069,0.45730716,5.864260674,-9.495397568,-6.359187603,12.18748951,-24.28536797,12.60000038,-5.001137733,0.413248698,2933.142576,0.145105422,3
-347.1772461,56.33437347,-8.054977417,27.09515381,5.330228806,-2.200754166,-7.23961544,-11.21988869,-11.89596653,-4.310967445,-15.65912914,-6.066472054,-16.97415161,0.420898438,2108.990057,0.042427994,4
-557.9139404,120.1370926,8.075385094,19.3628788,0.876094997,3.377273083,-1.598631501,5.928581238,-0.836963117,9.279244423,-9.113451004,1.705779672,-5.39760828,0.440429688,1320.382091,0.008309817,4
-315.5704956,-18.38550568,-38.70794296,20.30375862,0.939930022,12.14271832,33.57168579,2.442630053,-31.13245201,24.70026588,10.90703106,11.52060604,-10.83247757,0.398632813,2948.701307,0.138613716,0
-298.2750549,26.30569077,-41.75310516,-17.215765,-13.71507072,5.577857971,1.344966531,20.17165184,-2.065045595,3.345870018,-13.73247051,-1.408708692,1.45902884,0.497488839,2585.727974,0.072078168,0
-224.6647644,-24.14043427,-43.47899246,19.09198761,-20.06563377,-22.55820465,35.66755295,29.91601944,-4.177977085,14.07271194,-31.65198517,-19.66662025,24.31091309,0.359375,3056.545971,0.296293855,3
-242.9004669,110.5719299,-10.08145618,19.80084801,-17.03652382,16.69912338,-3.30222702,2.73431778,-6.287714958,1.935118914,-2.016618729,6.195128441,-3.345525742,0.241373698,1511.484285,0.090043724,4
-431.4847107,77.77781677,-2.976449251,24.19542694,-1.628501296,17.94247055,-19.64082527,2.599315643,-1.004538536,11.12834072,-10.93962383,1.872401118,3.274480104,0.300130208,1989.105906,0.01515594,2
-203.8356934,81.90909576,-7.374403477,9.505139351,-6.337080956,-1.947699547,-8.898646355,-9.153926849,-15.29036236,-3.318863153,-10.8381958,0.467030138,-9.916354179,0.217610677,1759.088592,0.149599448,3
-121.8899155,56.7539711,-17.31795502,32.17108917,-8.11877346,18.50040627,-10.48488617,13.81738472,-4.405664444,-9.508867264,-1.865401268,2.187688828,-0.940012336,0.376953125,2365.319149,0.185837746,1
-471.2333679,87.52417755,-29.6073494,64.25485229,-24.93709564,20.9047699,6.756380081,-21.38164711,7.098839283,16.65775871,-19.70114517,23.20263481,8.650718689,0.38671875,2018.20489,0.015563314,2
-412.9030151,83.75389862,-30.07889557,37.77847672,-0.624558687,16.85004807,-21.42490005,4.211447716,-9.004603386,10.66288853,-3.364287138,6.687124729,2.912041187,0.28531901,1847.953728,0.013388538,2
-210.9425201,55.74576569,-17.04389,-2.04867053,4.562831879,-3.941631317,1.928548813,2.730964184,-2.974262714,10.38237667,-7.220424175,0.507539093,-5.179196835,0.298990885,2483.781813,0.064957306,4
-402.2635193,78.07684326,-3.138368845,26.91910553,12.95042133,9.484069824,-1.910470843,5.244104385,-5.305719376,8.203083038,-7.834118843,4.531523705,-2.484073162,0.279296875,1908.328228,0.015234996,2
-139.4764252,35.28062057,-49.6361084,0.469288677,4.652838707,-5.468214989,-16.2019043,14.72472763,-2.622668505,8.78115654,6.939489365,15.28456211,2.260433912,0.385742188,2523.365217,0.16765286,1
-310.5042419,22.02540207,-2.586299419,-21.85666275,-5.735272408,-12.84134674,-22.49051285,6.303113461,-11.39464092,5.338814259,2.390407324,14.6436224,-2.640509605,0.67578125,3586.258202,0.04754841,1
-382.1695862,82.40140533,-28.00110435,21.97621727,-10.46461296,10.35715103,-19.94282341,-5.104197025,-3.707351923,4.906359673,-9.504360199,2.379738092,9.142782211,0.259765625,1860.388011,0.018562788,2
-158.4942627,61.10085678,0.278007865,-12.78142548,0.35182631,3.416875601,-5.658829689,13.57620239,-5.088018894,-0.548165083,0.448463082,7.102761745,-5.275441647,0.340087891,2567.931042,0.122145519,1
-245.5111847,7.456118107,-5.771177292,-2.279042482,-1.616115212,-5.094887733,-3.778429508,19.42626381,-6.204608917,0.220999151,9.71267128,3.999860764,-6.323274136,0.655133929,3620.879702,0.066135906,1
-324.1509094,60.25748825,-15.99336624,12.45806885,-27.67267799,0.034102652,-18.42292023,-20.57134628,-2.958155632,-10.3458271,-9.96869278,0.569177926,-21.59367752,0.448242188,2610.821657,0.09706714,3
-558.6912231,95.76010132,2.236950397,28.23857117,-11.93054199,-10.2514267,-4.137890816,4.611421585,-7.943805695,2.147882938,-12.04404926,-1.855657458,-6.698852062,0.489257813,1621.94677,0.007187994,4
-348.4229126,60.9512825,-15.07649708,8.059379578,-28.5629425,9.856561661,-10.55689716,-0.150389746,-16.95518112,4.794541836,-6.579289913,6.33232069,-11.86740208,0.281575521,2325.990852,0.020939501,4
-409.6547241,51.70505524,-26.37410164,-22.72550201,-9.035493851,11.63575935,-4.163751602,7.749925137,-6.561834812,-5.124230385,-3.180953264,4.704360962,-3.289081573,0.274902344,2181.747148,0.050526395,0
-258.1331177,13.25518513,-24.55354881,-6.863471985,-30.26728821,-8.384588242,-6.073158264,9.554746628,-3.334223032,-14.51615143,-26.37054634,5.226630688,14.4164114,0.331705729,2563.967385,0.177346811,3
-154.3697357,59.27897263,-42.84123993,17.79491997,-15.07117844,16.27791023,-13.93279743,9.058621407,-7.278282166,-1.117420435,-1.602332115,-13.07145786,0.265110165,0.498697917,2488.501138,0.17320092,3
-252.7370758,48.48770142,-70.96767426,58.72712708,-43.38136673,34.49783325,-23.59322548,19.93793869,-3.819783688,-4.44016695,12.01952171,-8.724844933,10.33480835,0.421549479,2731.59036,0.073682234,1
-291.449707,-25.6257782,1.368309498,33.2576828,-12.78393364,7.031783581,11.64308929,2.803381443,0.366979063,16.30422211,-20.46083641,5.787232399,7.221131802,0.616699219,3858.317224,0.083315738,3
-299.3886108,31.13094902,-22.23374939,-16.9592762,-6.551690102,17.12760544,-3.721783638,6.050162792,-13.95138454,-5.592096329,-9.5710392,0.812746882,-6.763073444,0.280970982,2522.731257,0.063866779,0
-224.0761871,38.08495712,-32.30385971,26.42333221,-15.24275494,21.44630814,-17.13851166,11.64933491,-1.509829998,-2.315536261,1.055047274,-13.55833912,4.858024597,0.553873698,2859.273718,0.150758073,3
-384.861084,91.64231873,13.79751587,-8.324514389,6.940845966,11.58410168,-4.186411381,16.25226593,0.853947818,3.766047478,1.056766272,5.767334938,-3.30449295,0.224609375,1874.986151,0.028444082,1
-338.3911743,44.24161148,-59.13599014,-30.20001411,9.281878471,19.67300224,12.61864948,2.449328184,-24.25189018,-7.611520767,17.46762466,22.87294769,-4.107165813,0.233886719,1953.145419,0.082039073,0
-384.1356812,103.7289124,14.75930309,20.19802856,-16.83038139,-10.91358662,-16.74769783,-10.49211693,-10.9611454,-5.301053047,-17.8013916,-3.086017847,-14.11188126,0.364583333,1554.514203,0.048168246,4
-321.6149292,69.45796967,7.288540363,19.18815804,-4.008054733,-8.78554821,-8.052689552,-12.27883339,-10.78019905,-0.488546163,-11.53853512,-5.072113991,-5.418895721,0.372721354,2132.172847,0.04179734,4
-146.3657379,46.80920029,-37.29174423,2.701997519,-18.37962532,-15.19901943,-3.784102678,-11.66632175,-10.0596447,13.58589745,-13.81892872,-0.493793547,-9.288387299,0.284342448,2315.002348,0.17397429,3
-218.5148315,39.66682434,-27.11385727,44.96979523,-15.26000023,4.196938515,12.16311073,-20.2454052,0.863876045,10.11826992,-12.06541348,10.72434235,-14.22700405,0.422688802,2618.720595,0.107639804,3
-423.1197815,80.57559967,-3.171098232,30.04009438,-17.89998436,14.75879765,-25.50284958,-2.967499971,-14.15456009,6.314985752,-5.773827553,3.367215633,-1.912154675,0.306966146,1888.785705,0.015048178,2
-524.3340454,111.185112,2.923958302,33.48551178,-4.630964756,17.23003578,-7.670433044,11.53056335,2.25319171,13.7144165,-0.058595065,8.696166039,7.261893272,0.076660156,1126.613038,0.009071073,2
-326.0466309,82.88040924,8.409047127,11.60454559,-1.475444555,4.122292519,-4.647414207,-1.787246227,0.626974821,4.785114765,-4.383857727,4.520409107,2.440934658,0.242513021,1865.339336,0.048602998,4
-443.2108765,95.31789398,-37.12727737,1.649281859,6.819620609,33.05762863,3.13854599,-13.32274723,4.278409958,14.41854668,-9.33094883,-11.71730995,-1.046429992,0.23844401,1629.308116,0.039370481,4
-379.7087097,64.80657959,-12.7222662,20.57631111,-26.37904549,0.296213537,-15.61569118,-22.35959625,5.586048603,-15.2412529,-9.891672134,1.455331922,-24.60992241,0.448730469,2646.185866,0.0781717,3
-363.8998413,29.1063652,-34.91363144,-19.73873711,-11.39570045,-2.888954639,-7.068033695,2.512154341,-12.13742447,1.928108692,-4.449555397,3.802669048,-2.97949791,0.340494792,2730.084116,0.029110102,0
-108.8176346,61.33465958,-20.87804985,26.93152237,-1.575740814,12.82474327,-7.970203876,12.74783993,-7.926675797,-8.742779732,-0.787722468,-1.655017853,-0.567627311,0.297712054,2245.902426,0.197054222,1
-363.783783,76.30255127,-40.04037857,27.73228264,-3.817018747,17.54078865,-11.32598114,8.563407898,-3.564997196,3.962748766,-4.828478336,-5.960607052,1.358064055,0.479492188,2142.882704,0.019497741,2
-440.6919556,96.09577942,-9.016622543,13.4991951,-19.49550438,16.60217667,-10.35795784,-0.701835215,-9.089696884,7.055231571,-5.374848843,8.865520477,-2.434716225,0.348144531,1711.94456,0.012820109,2
-394.4905396,56.29018402,-11.94608116,9.226169586,5.702312946,13.06547737,11.27563,15.13344097,10.30564594,17.36031342,1.863246679,12.74067688,4.636754513,0.211751302,1859.408613,0.028360628,2
-258.2407532,6.930516243,-59.97088623,38.59496307,-44.77025223,-28.47847557,49.90407181,38.82881546,-20.52512932,5.302024841,-38.89060974,-27.08715057,19.04778481,0.349609375,2601.432971,0.251870185,3
-371.8077087,52.06556702,-72.10086823,-23.46615791,18.91351891,28.89834976,21.51529121,2.446718931,-27.15438652,-7.503696442,20.01944351,24.59282494,-6.303197861,0.227783203,1724.018957,0.090942092,0
-205.7916718,21.40730286,-13.60671902,0.097604714,-7.881991386,-0.142452136,-11.54408073,14.36742783,-8.588991165,-0.213338763,-0.485583544,6.587443352,-6.02280426,0.579427083,3232.353703,0.086026564,1
-304.6127319,57.45559311,-17.79635239,-25.26776314,-3.142584801,4.099790573,-3.593997478,6.901659966,4.323459625,-0.23215203,2.82991457,8.793251038,-1.243938684,0.586495536,2728.891209,0.041182283,1
-597.8539429,60.23915482,27.9724617,25.47845268,13.87374115,18.29568291,7.540623188,16.26773071,7.803328991,9.576926231,4.984495163,7.027043343,1.736991644,0.201334635,1958.803486,0.003358947,3
-201.2368774,34.12783051,-40.04100037,-31.36360741,-6.299767971,-0.478495777,-3.162868261,9.92675209,-11.17283058,-0.232191518,7.960991383,8.791954994,0.963409424,0.505208333,2761.997735,0.106806509,1
-364.8872681,65.25759888,-7.290696621,31.98809814,8.852021217,3.795787334,-3.981367111,-13.63405228,-11.85821533,-3.889169931,-15.96237183,-1.813325763,-13.8247509,0.381835938,1961.093416,0.031844366,4
-321.8148193,54.05356598,-31.42942619,7.987981796,-4.94584465,1.850066662,-2.581773758,2.257338762,-7.379728794,10.655653,-6.122587681,-0.487424016,-7.167616367,0.299641927,2324.972514,0.023840906,4
-199.296051,22.55703163,27.68873787,7.332173347,6.394888878,0.339020252,-14.65768051,9.337548256,-8.762917519,-2.901259661,-8.164963722,2.135540009,-11.30723286,0.584309896,3540.549211,0.095474757,1
-458.2165527,41.92419052,29.43242836,28.87226295,20.40085983,21.24275398,11.89674664,13.16383743,10.10016727,19.62563705,2.321933985,10.86781216,2.144431114,0.284342448,2116.830168,0.021265265,2
-358.487793,68.07872009,-15.57381439,23.1078186,1.277224422,-0.623953879,4.307883263,-4.970772743,-5.850135326,10.49994469,-13.54983711,-0.909324586,-9.902770996,0.328613281,2046.404553,0.022771578,4
-361.446106,72.31432343,-27.92086029,26.98868179,-6.395436764,22.57051086,-15.75610924,9.479029655,-4.320035934,2.423830509,-1.682296753,-10.50982475,3.808757544,0.48811849,2342.257193,0.020689512,2
-120.9694366,6.913471222,6.759069443,21.0408287,-16.8763752,9.184175491,-3.262581348,9.395797729,-11.3248682,5.507387638,-5.087204933,9.758538246,-3.575206041,0.489908854,3470.829279,0.160300091,4
-441.2228394,83.15914154,-16.4956913,34.18919373,-0.942254364,21.84518623,-13.36388016,8.63638401,-0.440761447,13.64060497,-4.192538261,6.769797325,5.370782852,0.314127604,1722.234778,0.0124097,2
-281.2070313,11.83098221,-54.70586014,14.64542961,32.75308228,8.114722252,-3.366038561,28.20694923,-9.909457207,-8.72772789,19.87022018,11.83205128,-18.24233437,0.395507813,2674.807544,0.142214522,0
-369.2395935,86.23918915,-53.13641739,34.06959915,11.73955631,17.53063011,1.362984538,13.45419502,1.459333777,14.05749512,-7.385768414,4.06545496,0.270338506,0.448567708,1822.782258,0.0211941,2
-305.5450134,68.34136963,4.574487686,4.040629387,-9.228313446,-5.053435326,-20.75211143,-10.28759575,-12.99889469,-2.240622044,-10.07093048,-8.198347092,-12.86555672,0.499348958,2254.393513,0.067062393,4
-169.1654968,56.53778458,-1.411732316,5.60302496,10.89069843,17.40540314,-10.99761295,10.08401203,-8.982970238,2.624839067,-3.711388111,4.091641426,-7.766847134,0.541796875,2523.838741,0.145039096,0
-190.3595581,72.16989899,-16.4458847,12.76315498,0.202598959,-4.34232378,-9.327264786,-5.706917763,-12.72312164,1.096385598,-12.49210739,-4.665251732,-12.98759842,0.253417969,2035.285245,0.108483806,4
-409.3949585,103.9486542,3.763218641,36.46125412,-7.423810482,2.038315058,-3.782693148,2.092402935,-9.428740501,-1.28077817,-6.796924591,7.706476212,-7.758964539,0.436035156,1579.15461,0.043234754,4
-480.6366272,114.8548584,-17.22612,29.20622444,-5.780652523,13.43646431,-22.92239761,-0.46404165,-10.38534832,5.859011173,-11.07829571,1.980825782,8.449154854,0.160807292,1316.661448,0.009422806,2
-144.122345,68.21960449,10.29771042,-0.117250003,4.359763145,7.232708931,-7.33658886,9.057220459,-6.70853138,-0.990742683,-4.377331734,5.315535545,-3.01517272,0.252685547,2276.168658,0.174966604,1
-237.0196991,48.56044006,-69.82215881,-13.88278008,-41.70336914,-20.89456558,4.840730667,22.58176804,20.53511047,18.10722923,-1.869253397,4.018240929,-10.36252499,0.339192708,1970.089557,0.15251416,3
-377.8215332,35.09391785,-28.74989128,-5.446217537,-9.733633041,7.163293362,0.364349246,10.46157551,-9.198540688,-8.498999596,-6.179678917,19.21791267,-15.11305714,0.417317708,2698.399416,0.023823049,0
-199.4218445,159.6624146,9.142183304,2.773071051,-30.73458099,1.008109808,-1.178794503,3.398452997,6.492254257,-2.575579166,5.817971706,15.86013985,5.037879467,0.085286458,877.7357242,0.244887486,4
-203.213913,43.51449585,-10.65519333,-4.989659309,-6.975273132,-4.512693882,-11.99266529,2.594991446,-16.43847084,-6.292037487,-3.474974871,5.864603519,-0.243006483,0.486206055,2639.935689,0.135251775,1
-395.0215149,36.82631683,-14.72501373,15.28449059,9.158037186,20.66411018,-6.583520412,26.2797966,-4.322462559,-13.94988537,-3.174476147,14.12840557,-2.404171705,0.372721354,2591.357502,0.020470131,0
-346.7843628,127.867157,-21.73884583,7.86181736,-16.107687,-1.878546238,-6.433978558,-0.71676439,-10.59443951,1.818327785,-10.08681011,11.60947514,-2.268856049,0.155924479,1329.964685,0.030788396,4
-243.5712433,99.62690735,-21.83358383,-1.05059886,-8.709260941,4.285142899,-6.180845737,14.24176979,-8.102666855,0.055454165,-1.441712141,5.740985394,-4.654362202,0.181640625,1680.137392,0.070264496,0
-379.6998596,70.19028473,-0.263868481,7.52612114,2.674925566,7.556648731,-7.111274719,12.48535347,-5.879814148,3.205136776,-1.335371137,2.993196487,-13.79708576,0.21484375,2045.264261,0.02040316,0
-339.2626648,52.51878738,-19.20590591,15.21274376,-27.17835045,5.133876324,-10.54103565,-20.4742794,6.935344696,-16.78081512,-9.891982079,2.010907888,-19.89616013,0.448893229,2877.020103,0.176834926,3
-413.6629028,59.96719742,-22.61910057,-14.2600832,-7.69254303,13.93214226,-6.272871494,7.803734303,-9.12818718,-4.47484827,-4.355607986,-0.13546367,-2.817891598,0.278971354,2157.464462,0.032008018,0
-379.7862244,81.81962585,-54.77554703,33.98511505,-8.496985435,-1.850011468,8.529396057,-6.300056458,-0.98433733,6.576555729,-15.05111027,9.175863266,-13.90123272,0.305826823,2028.729122,0.017067939,3
-476.3428345,59.38660812,-39.99662781,-12.64036942,5.879189968,17.0589962,-2.024488449,10.63779926,-2.844090462,2.581817389,10.85572338,8.425406456,-3.434579849,0.311035156,2068.34036,0.031059431,0
-438.0320435,39.7489357,10.52317047,33.16846085,-17.3054924,27.47398186,2.682648897,-8.28797245,18.12796593,-11.85187435,18.51043892,16.31738663,-6.009247303,0.4765625,2524.467355,0.150711879,3
-226.0732269,59.26676941,-36.65773392,27.5063591,-23.56942558,9.142133713,15.12362576,-18.79712296,5.863251686,9.131585121,-17.9858036,8.17740345,-15.45755482,0.40641276,2398.769118,0.097965106,3
-225.1856842,34.63868713,-34.44641876,19.63148117,-8.020431519,-7.318341255,5.559473038,4.808996201,-4.126542568,4.628415108,-10.67851448,-1.418449402,-6.697376251,0.375976563,2573.87327,0.072668411,4
-185.7843475,48.57814026,-23.16186523,8.250800133,-10.64718342,-3.10249424,-3.06846261,-1.836991549,-5.326322556,2.027754784,-18.27270508,-2.169381142,-2.164226294,0.29671224,2305.89415,0.146527842,3
-460.9085693,26.9727211,-85.16266632,-6.581858158,-35.21001053,-15.95459461,13.78772831,24.76735115,26.67108536,0.789048553,-31.29798508,-8.83075428,0.19432959,0.121744792,1691.907527,0.114027962,3
